id,station_name,zip_code,charge_level,latitude,longitude,modified,created,connector_type,price,site_id,status,insert stations
333,Comstock Wines - Tesla Destination,95448,2,38.631275,-122.896985,2021-03-11 23:22:17+00:00,03/01/2017,J1772 TESLA,0,159,available,"('Comstock Wines - Tesla Destination', 2, Point(-122.896985, 38.631275), '2021-03-11 23:22:17+00:00', '2017-03-01 00:00:00', 'J1772 TESLA', 0, 159),"
334,Congregation Kol Emeth,94306,2,37.396594,-122.13288,2022-02-24 19:57:48+00:00,06/15/2020,J1772,0.15,160,available,"('Congregation Kol Emeth', 2, Point(-122.13288, 37.396594), '2022-02-24 19:57:48+00:00', '2020-06-15 00:00:00', 'J1772', 0.15, 160),"
335,Congregation Kol Emeth,94306,2,37.396594,-122.13288,2022-02-24 19:57:48+00:00,06/15/2020,J1772,0.15,160,available,"('Congregation Kol Emeth', 2, Point(-122.13288, 37.396594), '2022-02-24 19:57:48+00:00', '2020-06-15 00:00:00', 'J1772', 0.15, 160),"
336,Congregation Kol Emeth,94306,2,37.396594,-122.13288,2022-02-24 19:57:48+00:00,06/15/2020,J1772,0.15,160,available,"('Congregation Kol Emeth', 2, Point(-122.13288, 37.396594), '2022-02-24 19:57:48+00:00', '2020-06-15 00:00:00', 'J1772', 0.15, 160),"
337,Congregation Kol Emeth,94306,2,37.396594,-122.13288,2022-02-24 19:57:48+00:00,06/15/2020,J1772,0.15,160,available,"('Congregation Kol Emeth', 2, Point(-122.13288, 37.396594), '2022-02-24 19:57:48+00:00', '2020-06-15 00:00:00', 'J1772', 0.15, 160),"
338,Congregation Kol Emeth,94306,2,37.396594,-122.13288,2022-02-24 19:57:48+00:00,06/15/2020,J1772,0.15,160,available,"('Congregation Kol Emeth', 2, Point(-122.13288, 37.396594), '2022-02-24 19:57:48+00:00', '2020-06-15 00:00:00', 'J1772', 0.15, 160),"
339,Coronado Island Marriott Resort - Tesla Destination,92118,2,32.694532,-117.167041,2021-03-11 23:22:17+00:00,05/01/2015,J1772 TESLA,0,161,available,"('Coronado Island Marriott Resort - Tesla Destination', 2, Point(-117.167041, 32.694532), '2021-03-11 23:22:17+00:00', '2015-05-01 00:00:00', 'J1772 TESLA', 0, 161),"
340,Coronado Island Marriott Resort - Tesla Destination,92118,2,32.694532,-117.167041,2021-03-11 23:22:17+00:00,05/01/2015,J1772 TESLA,0,161,available,"('Coronado Island Marriott Resort - Tesla Destination', 2, Point(-117.167041, 32.694532), '2021-03-11 23:22:17+00:00', '2015-05-01 00:00:00', 'J1772 TESLA', 0, 161),"
341,Coronado Island Marriott Resort - Tesla Destination,92118,2,32.694532,-117.167041,2021-03-11 23:22:17+00:00,05/01/2015,J1772 TESLA,0,161,available,"('Coronado Island Marriott Resort - Tesla Destination', 2, Point(-117.167041, 32.694532), '2021-03-11 23:22:17+00:00', '2015-05-01 00:00:00', 'J1772 TESLA', 0, 161),"
342,Courtyard Los Angeles L.A. Live - Tesla Destination,90015,2,34.045774,-118.265912,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,162,available,"('Courtyard Los Angeles L.A. Live - Tesla Destination', 2, Point(-118.265912, 34.045774), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 162),"
343,Courtyard Los Angeles L.A. Live - Tesla Destination,90015,2,34.045774,-118.265912,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,162,available,"('Courtyard Los Angeles L.A. Live - Tesla Destination', 2, Point(-118.265912, 34.045774), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 162),"
344,Courtyard Los Angeles L.A. Live - Tesla Destination,90015,2,34.045774,-118.265912,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,162,available,"('Courtyard Los Angeles L.A. Live - Tesla Destination', 2, Point(-118.265912, 34.045774), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 162),"
345,Courtyard Los Angeles L.A. Live - Tesla Destination,90015,2,34.045774,-118.265912,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,162,available,"('Courtyard Los Angeles L.A. Live - Tesla Destination', 2, Point(-118.265912, 34.045774), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 162),"
346,Creekside Bed & Breakfast - Tesla Destination,93446,2,35.570633,-120.791145,2021-03-11 23:22:17+00:00,06/01/2016,TESLA,0,163,available,"('Creekside Bed & Breakfast - Tesla Destination', 2, Point(-120.791145, 35.570633), '2021-03-11 23:22:17+00:00', '2016-06-01 00:00:00', 'TESLA', 0, 163),"
347,Creekside Bed & Breakfast - Tesla Destination,93446,2,35.570633,-120.791145,2021-03-11 23:22:17+00:00,06/01/2016,TESLA,0,163,available,"('Creekside Bed & Breakfast - Tesla Destination', 2, Point(-120.791145, 35.570633), '2021-03-11 23:22:17+00:00', '2016-06-01 00:00:00', 'TESLA', 0, 163),"
348,Creekside Bed & Breakfast - Tesla Destination,93446,2,35.570633,-120.791145,2021-03-11 23:22:17+00:00,06/01/2016,TESLA,0,163,available,"('Creekside Bed & Breakfast - Tesla Destination', 2, Point(-120.791145, 35.570633), '2021-03-11 23:22:17+00:00', '2016-06-01 00:00:00', 'TESLA', 0, 163),"
349,Creekside Inn Hotel - Tesla Destination,94306,2,37.41839,-122.13541,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,164,available,"('Creekside Inn Hotel - Tesla Destination', 2, Point(-122.13541, 37.41839), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 164),"
350,Creekside Inn Hotel - Tesla Destination,94306,2,37.41839,-122.13541,2021-03-11 23:22:17+00:00,09/01/2017,TESLA,0,164,available,"('Creekside Inn Hotel - Tesla Destination', 2, Point(-122.13541, 37.41839), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'TESLA', 0, 164),"
351,Crescent Park - Guest Parking,90094,2,33.971923,-118.4278565,2022-10-21 00:32:03+00:00,03/20/2020,J1772,2,165,available,"('Crescent Park - Guest Parking', 2, Point(-118.4278565, 33.971923), '2022-10-21 00:32:03+00:00', '2020-03-20 00:00:00', 'J1772', 2, 165),"
352,Crescent Park - Guest Parking,90094,2,33.971923,-118.4278565,2022-10-21 00:32:03+00:00,03/20/2020,J1772,2,165,available,"('Crescent Park - Guest Parking', 2, Point(-118.4278565, 33.971923), '2022-10-21 00:32:03+00:00', '2020-03-20 00:00:00', 'J1772', 2, 165),"
353,Crescent Park - Guest Parking,90094,2,33.971923,-118.4278565,2022-10-21 00:32:03+00:00,03/20/2020,J1772,2,165,available,"('Crescent Park - Guest Parking', 2, Point(-118.4278565, 33.971923), '2022-10-21 00:32:03+00:00', '2020-03-20 00:00:00', 'J1772', 2, 165),"
354,Crescent Park - Guest Parking,90094,2,33.971923,-118.4278565,2022-10-21 00:32:03+00:00,03/20/2020,J1772,2,165,available,"('Crescent Park - Guest Parking', 2, Point(-118.4278565, 33.971923), '2022-10-21 00:32:03+00:00', '2020-03-20 00:00:00', 'J1772', 2, 165),"
355,Croad Vineyards and Inn - Tesla Destination,93446,2,35.559241,-120.758019,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,166,available,"('Croad Vineyards and Inn - Tesla Destination', 2, Point(-120.758019, 35.559241), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 166),"
356,Croad Vineyards and Inn - Tesla Destination,93446,2,35.559241,-120.758019,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,166,available,"('Croad Vineyards and Inn - Tesla Destination', 2, Point(-120.758019, 35.559241), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 166),"
357,Croad Vineyards and Inn - Tesla Destination,93446,2,35.559241,-120.758019,2021-03-11 23:22:17+00:00,09/30/2019,TESLA,0,166,available,"('Croad Vineyards and Inn - Tesla Destination', 2, Point(-120.758019, 35.559241), '2021-03-11 23:22:17+00:00', '2019-09-30 00:00:00', 'TESLA', 0, 166),"
358,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
359,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
360,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
361,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
362,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
363,"CSHV Torrey Reserve West, LLC",92121,2,32.9178452,-117.2364537,2022-10-21 00:32:03+00:00,08/24/2016,J1772,1,167,available,"('CSHV Torrey Reserve West, LLC', 2, Point(-117.2364537, 32.9178452), '2022-10-21 00:32:03+00:00', '2016-08-24 00:00:00', 'J1772', 1, 167),"
364,Cuesta Community College Lot 2A,93405,2,35.33146175,-120.7387165,2022-10-21 00:32:03+00:00,09/07/2021,J1772,0.18,168,available,"('Cuesta Community College Lot 2A', 2, Point(-120.7387165, 35.33146175), '2022-10-21 00:32:03+00:00', '2021-09-07 00:00:00', 'J1772', 0.18, 168),"
365,Cuesta Community College Lot 2A,93405,2,35.33146175,-120.7387165,2022-10-21 00:32:03+00:00,09/07/2021,J1772,0.18,168,available,"('Cuesta Community College Lot 2A', 2, Point(-120.7387165, 35.33146175), '2022-10-21 00:32:03+00:00', '2021-09-07 00:00:00', 'J1772', 0.18, 168),"
366,Days Inn & Suites,92805,2,33.8189166,-117.9158076,2022-10-21 00:32:03+00:00,09/02/2021,J1772,0.12,169,available,"('Days Inn & Suites', 2, Point(-117.9158076, 33.8189166), '2022-10-21 00:32:03+00:00', '2021-09-02 00:00:00', 'J1772', 0.12, 169),"
367,DCH Audi - Oxnard,93036,2,34.22593,-119.156079,2021-03-11 23:22:17+00:00,07/01/2019,CHADEMO J1772 J1772COMBO,0,170,available,"('DCH Audi - Oxnard', 2, Point(-119.156079, 34.22593), '2021-03-11 23:22:17+00:00', '2019-07-01 00:00:00', 'CHADEMO J1772 J1772COMBO', 0, 170),"
368,DCH Honda - Oxnard,93036,2,34.227236,-119.157683,2021-03-11 23:22:17+00:00,08/30/2018,J1772,0,171,available,"('DCH Honda - Oxnard', 2, Point(-119.157683, 34.227236), '2021-03-11 23:22:17+00:00', '2018-08-30 00:00:00', 'J1772', 0, 171),"
369,Del Lago Park and Ride,92029,2,33.072863,-117.070856,2022-10-05 22:58:06+00:00,09/28/2019,J1772,0.59,172,available,"('Del Lago Park and Ride', 2, Point(-117.070856, 33.072863), '2022-10-05 22:58:06+00:00', '2019-09-28 00:00:00', 'J1772', 0.59, 172),"
370,Del Mar Gateway,92130,2,32.9364517,-117.2386939,2022-10-21 00:32:03+00:00,09/04/2021,J1772,0.18,173,available,"('Del Mar Gateway', 2, Point(-117.2386939, 32.9364517), '2022-10-21 00:32:03+00:00', '2021-09-04 00:00:00', 'J1772', 0.18, 173),"
371,Del Monte Shopping Center,93940,2,36.58485742,-121.8980965,2022-10-21 00:32:03+00:00,07/20/2018,J1772,2,174,available,"('Del Monte Shopping Center', 2, Point(-121.8980965, 36.58485742), '2022-10-21 00:32:03+00:00', '2018-07-20 00:00:00', 'J1772', 2, 174),"
372,Del Monte Shopping Center - Tesla Supercharger,93940,3,36.585749,-121.898726,2021-11-04 18:37:47+00:00,09/01/2017,TESLA,0.28,175,available,"('Del Monte Shopping Center - Tesla Supercharger', 3, Point(-121.898726, 36.585749), '2021-11-04 18:37:47+00:00', '2017-09-01 00:00:00', 'TESLA', 0.28, 175),"
373,Denner Winery - Tesla Destination,93446,2,35.577629,-120.791992,2021-03-11 23:22:17+00:00,08/15/2016,TESLA,0,176,available,"('Denner Winery - Tesla Destination', 2, Point(-120.791992, 35.577629), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'TESLA', 0, 176),"
374,Denner Winery - Tesla Destination,93446,2,35.577629,-120.791992,2021-03-11 23:22:17+00:00,08/15/2016,TESLA,0,176,available,"('Denner Winery - Tesla Destination', 2, Point(-120.791992, 35.577629), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'TESLA', 0, 176),"
375,Denner Winery - Tesla Destination,93446,2,35.577629,-120.791992,2021-03-11 23:22:17+00:00,08/15/2016,TESLA,0,176,available,"('Denner Winery - Tesla Destination', 2, Point(-120.791992, 35.577629), '2021-03-11 23:22:17+00:00', '2016-08-15 00:00:00', 'TESLA', 0, 176),"
376,Department of Health Services Administration,90012,2,34.060148,-118.250747,2022-08-10 13:32:10+00:00,08/01/2014,CHADEMO J1772,0.3,177,available,"('Department of Health Services Administration', 2, Point(-118.250747, 34.060148), '2022-08-10 13:32:10+00:00', '2014-08-01 00:00:00', 'CHADEMO J1772', 0.3, 177),"
377,Department of Health Services Administration,90012,3,34.060148,-118.250747,2022-08-10 13:32:10+00:00,08/01/2014,CHADEMO J1772,0.3,177,available,"('Department of Health Services Administration', 3, Point(-118.250747, 34.060148), '2022-08-10 13:32:10+00:00', '2014-08-01 00:00:00', 'CHADEMO J1772', 0.3, 177),"
378,Diablo Plaza - Tesla Supercharger,94583,3,37.77486,-121.97985,2021-11-04 18:37:47+00:00,09/30/2019,TESLA,0.28,178,available,"('Diablo Plaza - Tesla Supercharger', 3, Point(-121.97985, 37.77486), '2021-11-04 18:37:47+00:00', '2019-09-30 00:00:00', 'TESLA', 0.28, 178),"
379,Diablo Plaza - Tesla Supercharger,94583,3,37.77486,-121.97985,2021-11-04 18:37:47+00:00,09/30/2019,TESLA,0.28,178,available,"('Diablo Plaza - Tesla Supercharger', 3, Point(-121.97985, 37.77486), '2021-11-04 18:37:47+00:00', '2019-09-30 00:00:00', 'TESLA', 0.28, 178),"
380,Diamond Mountain Casino & Hotel - Tesla Supercharger,96130,3,40.430917,-120.657908,2021-11-04 18:37:47+00:00,09/25/2021,TESLA,0.28,179,available,"('Diamond Mountain Casino & Hotel - Tesla Supercharger', 3, Point(-120.657908, 40.430917), '2021-11-04 18:37:47+00:00', '2021-09-25 00:00:00', 'TESLA', 0.28, 179),"
381,DMV San Marcos,92069,2,33.1406858,-117.1474015,2022-10-21 00:32:03+00:00,03/13/2018,J1772,4,180,available,"('DMV San Marcos', 2, Point(-117.1474015, 33.1406858), '2022-10-21 00:32:03+00:00', '2018-03-13 00:00:00', 'J1772', 4, 180),"
382,DoubleTree by Hilton Fresno Convention Center - Tesla Destination,93720,2,36.732749,-119.783671,2021-03-11 23:22:17+00:00,05/01/2016,J1772 TESLA,0,181,available,"('DoubleTree by Hilton Fresno Convention Center - Tesla Destination', 2, Point(-119.783671, 36.732749), '2021-03-11 23:22:17+00:00', '2016-05-01 00:00:00', 'J1772 TESLA', 0, 181),"
383,DoubleTree by Hilton Fresno Convention Center - Tesla Destination,93720,2,36.732749,-119.783671,2021-03-11 23:22:17+00:00,05/01/2016,J1772 TESLA,0,181,available,"('DoubleTree by Hilton Fresno Convention Center - Tesla Destination', 2, Point(-119.783671, 36.732749), '2021-03-11 23:22:17+00:00', '2016-05-01 00:00:00', 'J1772 TESLA', 0, 181),"
384,DoubleTree by Hilton Fresno Convention Center - Tesla Destination,93720,2,36.732749,-119.783671,2021-03-11 23:22:17+00:00,05/01/2016,J1772 TESLA,0,181,available,"('DoubleTree by Hilton Fresno Convention Center - Tesla Destination', 2, Point(-119.783671, 36.732749), '2021-03-11 23:22:17+00:00', '2016-05-01 00:00:00', 'J1772 TESLA', 0, 181),"
385,Dr Wilkinson''s Hot Springs Resort - Tesla Destination,94515,2,38.580534,-122.578353,2021-03-11 23:22:17+00:00,03/01/2017,TESLA,0,182,available,"('Dr Wilkinson''s Hot Springs Resort - Tesla Destination', 2, Point(-122.578353, 38.580534), '2021-03-11 23:22:17+00:00', '2017-03-01 00:00:00', 'TESLA', 0, 182),"
386,Dry Creek Vineyard - Tesla Destination,95448,2,38.653067,-122.924521,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,183,available,"('Dry Creek Vineyard - Tesla Destination', 2, Point(-122.924521, 38.653067), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 183),"
387,Dry Creek Vineyard - Tesla Destination,95448,2,38.653067,-122.924521,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,183,available,"('Dry Creek Vineyard - Tesla Destination', 2, Point(-122.924521, 38.653067), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 183),"
388,Dry Creek Vineyard - Tesla Destination,95448,2,38.653067,-122.924521,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,183,available,"('Dry Creek Vineyard - Tesla Destination', 2, Point(-122.924521, 38.653067), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 183),"
389,Dry Creek Vineyard - Tesla Destination,95448,2,38.653067,-122.924521,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,183,available,"('Dry Creek Vineyard - Tesla Destination', 2, Point(-122.924521, 38.653067), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 183),"
390,Dublin Center,94568,2,37.703683,-121.873494,2022-10-05 22:58:10+00:00,06/17/2020,J1772,0.59,184,available,"('Dublin Center', 2, Point(-121.873494, 37.703683), '2022-10-05 22:58:10+00:00', '2020-06-17 00:00:00', 'J1772', 0.59, 184),"
391,Dublin Center,94568,2,37.703683,-121.873494,2022-10-05 22:58:10+00:00,06/17/2020,J1772,0.59,184,available,"('Dublin Center', 2, Point(-121.873494, 37.703683), '2022-10-05 22:58:10+00:00', '2020-06-17 00:00:00', 'J1772', 0.59, 184),"
392,Dublin Center,94568,2,37.703683,-121.873494,2022-10-05 22:58:10+00:00,06/17/2020,J1772,0.59,184,available,"('Dublin Center', 2, Point(-121.873494, 37.703683), '2022-10-05 22:58:10+00:00', '2020-06-17 00:00:00', 'J1772', 0.59, 184),"
393,Dublin Center,94568,2,37.703683,-121.873494,2022-10-05 22:58:10+00:00,06/17/2020,J1772,0.59,184,available,"('Dublin Center', 2, Point(-121.873494, 37.703683), '2022-10-05 22:58:10+00:00', '2020-06-17 00:00:00', 'J1772', 0.59, 184),"
394,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
395,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
396,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
397,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
398,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
399,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
400,Eastown,90028,2,34.1015047,-118.3246403,2022-10-21 00:32:03+00:00,08/18/2021,J1772,2,185,available,"('Eastown', 2, Point(-118.3246403, 34.1015047), '2022-10-21 00:32:03+00:00', '2021-08-18 00:00:00', 'J1772', 2, 185),"
401,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
402,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
403,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
404,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
405,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
406,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
407,El Centro Garage,90028,2,34.1013189,-118.324681,2022-10-21 00:32:03+00:00,09/05/2021,J1772,2,186,available,"('El Centro Garage', 2, Point(-118.324681, 34.1013189), '2022-10-21 00:32:03+00:00', '2021-09-05 00:00:00', 'J1772', 2, 186),"
408,El Dorado County - Government Center,96150,2,38.933046,-119.971569,2022-02-10 19:42:29+00:00,04/01/2015,J1772,0,187,available,"('El Dorado County - Government Center', 2, Point(-119.971569, 38.933046), '2022-02-10 19:42:29+00:00', '2015-04-01 00:00:00', 'J1772', 0, 187),"
409,El Dorado County - Veterans Services,95667,2,38.666747,-120.937469,2022-02-10 19:42:29+00:00,06/01/2017,J1772,0,188,available,"('El Dorado County - Veterans Services', 2, Point(-120.937469, 38.666747), '2022-02-10 19:42:29+00:00', '2017-06-01 00:00:00', 'J1772', 0, 188),"
410,El Dorado County - Veterans Services,95667,2,38.666747,-120.937469,2022-02-10 19:42:29+00:00,06/01/2017,J1772,0,188,available,"('El Dorado County - Veterans Services', 2, Point(-120.937469, 38.666747), '2022-02-10 19:42:29+00:00', '2017-06-01 00:00:00', 'J1772', 0, 188),"
411,El Dorado County - Veterans Services,95667,2,38.666747,-120.937469,2022-02-10 19:42:29+00:00,06/01/2017,J1772,0,188,available,"('El Dorado County - Veterans Services', 2, Point(-120.937469, 38.666747), '2022-02-10 19:42:29+00:00', '2017-06-01 00:00:00', 'J1772', 0, 188),"
412,El Dorado County Government Center,95667,2,38.727588,-120.827025,2022-02-10 19:42:29+00:00,04/01/2015,J1772,0,189,available,"('El Dorado County Government Center', 2, Point(-120.827025, 38.727588), '2022-02-10 19:42:29+00:00', '2015-04-01 00:00:00', 'J1772', 0, 189),"
413,El Dorado County Government Center,95667,2,38.727588,-120.827025,2022-02-10 19:42:29+00:00,04/01/2015,J1772,0,189,available,"('El Dorado County Government Center', 2, Point(-120.827025, 38.727588), '2022-02-10 19:42:29+00:00', '2015-04-01 00:00:00', 'J1772', 0, 189),"
414,El Dorado Hills Library,95762,2,38.672517,-121.064742,2022-02-10 19:42:29+00:00,03/15/2018,J1772,0,190,available,"('El Dorado Hills Library', 2, Point(-121.064742, 38.672517), '2022-02-10 19:42:29+00:00', '2018-03-15 00:00:00', 'J1772', 0, 190),"
415,Element 79 Vineyards,95684,2,38.596754,-120.679764,2021-03-11 23:22:17+00:00,06/01/2018,J1772,0,191,available,"('Element 79 Vineyards', 2, Point(-120.679764, 38.596754), '2021-03-11 23:22:17+00:00', '2018-06-01 00:00:00', 'J1772', 0, 191),"
416,Embarc Palm Desert - Tesla Destination,92260,2,33.760346,-116.361758,2021-03-11 23:22:17+00:00,03/01/2015,J1772 TESLA,0,192,available,"('Embarc Palm Desert - Tesla Destination', 2, Point(-116.361758, 33.760346), '2021-03-11 23:22:17+00:00', '2015-03-01 00:00:00', 'J1772 TESLA', 0, 192),"
417,Embarc Palm Desert - Tesla Destination,92260,2,33.760346,-116.361758,2021-03-11 23:22:17+00:00,03/01/2015,J1772 TESLA,0,192,available,"('Embarc Palm Desert - Tesla Destination', 2, Point(-116.361758, 33.760346), '2021-03-11 23:22:17+00:00', '2015-03-01 00:00:00', 'J1772 TESLA', 0, 192),"
418,Embassy Suites by Hilton - LAX South - Tesla Destination,90245,2,33.930569,-118.400741,2021-03-11 23:22:17+00:00,03/01/2016,J1772 TESLA,0,193,available,"('Embassy Suites by Hilton - LAX South - Tesla Destination', 2, Point(-118.400741, 33.930569), '2021-03-11 23:22:17+00:00', '2016-03-01 00:00:00', 'J1772 TESLA', 0, 193),"
419,"Embassy Suites Hotel - San Diego, La Jolla - Tesla Destination",92122,2,32.87458,-117.208542,2021-03-11 23:22:17+00:00,04/01/2015,J1772 TESLA,0,194,available,"('Embassy Suites Hotel - San Diego, La Jolla - Tesla Destination', 2, Point(-117.208542, 32.87458), '2021-03-11 23:22:17+00:00', '2015-04-01 00:00:00', 'J1772 TESLA', 0, 194),"
420,"Embassy Suites Hotel - San Diego, La Jolla - Tesla Destination",92122,2,32.87458,-117.208542,2021-03-11 23:22:17+00:00,04/01/2015,J1772 TESLA,0,194,available,"('Embassy Suites Hotel - San Diego, La Jolla - Tesla Destination', 2, Point(-117.208542, 32.87458), '2021-03-11 23:22:17+00:00', '2015-04-01 00:00:00', 'J1772 TESLA', 0, 194),"
421,Embassy Suites La Quinta - Hotel & Spa - Tesla Destination,92253,2,33.680074,-116.302672,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,195,available,"('Embassy Suites La Quinta - Hotel & Spa - Tesla Destination', 2, Point(-116.302672, 33.680074), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 195),"
422,Empress Hotel - Tesla Destination,92037,2,32.844535,-117.275498,2021-03-11 23:22:17+00:00,09/01/2017,J1772 TESLA,0,196,available,"('Empress Hotel - Tesla Destination', 2, Point(-117.275498, 32.844535), '2021-03-11 23:22:17+00:00', '2017-09-01 00:00:00', 'J1772 TESLA', 0, 196),"
